"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
870;Ranger;0;Pestilence;"Nature Ritual. Create a level 1..10 Spirit. When any creature within its range dies, Conditions on that creature spread to any creature in the area already suffering from a Condition. This Spirit dies after 30..90 seconds.";"Nature Ritual";na;Nightfall;"Wilderness Survival";wil;;;;5;;5;60
2140;Ranger;0;"Piercing Trap";"Trap. When Piercing Trap is triggered, all nearby foes are struck for 5..50 piercing damage. Any foes with Cracked Armor are struck for an additional 15..60 damage. Piercing Trap ends after 90 seconds. While activating this Skill, you are easily interrupted.";Trap;tr;"Eye of the North";"Wilderness Survival";wil;;;;10;;2;30
404;Ranger;1;"Poison Arrow";"Elite Bow Attack. If Poison Arrow hits, your target becomes Poisoned for 5..20 seconds.";"Bow Attack";bo;Prophecies;"Wilderness Survival";wil;;;;5;;;1
2199;Ranger;0;"Poison Tip Signet";"Signet. For 60 seconds, your next attack also inflicts Poison for 8..15 seconds.";Signet;si;"Eye of the North";"Wilderness Survival";wil;;;;;;1;6
475;Ranger;0;"Quickening Zephyr";"Nature Ritual. Create a level 1..10 Spirit. For non-Spirit creatures within its range, all skills recharge twice as fast and cost 30% more of the base Energy to cast. This Spirit dies after 15..45 seconds.";"Nature Ritual";na;Core;"Wilderness Survival";wil;;;;25;;5;60
1473;Ranger;1;Quicksand;"Elite Nature Ritual. Create a level 1..10 Spirit. All non-Spirit creatures within its range lose 1 Energy each time they attack or use a Skill. This Spirit dies after 30..90 seconds.";"Nature Ritual";na;Nightfall;"Wilderness Survival";wil;;;;10;;5;30
1725;Ranger;0;"Roaring Winds";"Nature Ritual. Create a level 1..10 Spirit. Chants and Shouts cost 1..5 more Energy. This Spirit dies after 30..60 seconds.";"Nature Ritual";na;Nightfall;"Wilderness Survival";wil;;;;15;;5;60
1471;Ranger;1;"Scavenger's Focus";"Elite Skill. For 10 seconds if you strike a foe who is suffering from a condition you gain 3..12 Energy.";Skill;sk;Nightfall;"Wilderness Survival";wil;;;;5;;;20
456;Ranger;0;"Serpent's Quickness";"Stance. For 15..30 seconds, recharge times for your skills are reduced by 33%. Serpent's Quickness ends if your Health drops below 50%.";Stance;st;Prophecies;"Wilderness Survival";wil;;;;5;;;45
1729;Ranger;1;"Smoke Trap";"Elite Trap. When Smoke Trap is triggered, nearby foes are Blinded and Dazed for 5..10 seconds. Smoke Trap ends after 90 seconds. While activating this Skill, you are easily interrupted.";Trap;tr;Nightfall;"Wilderness Survival";wil;;;;10;;2;20
854;Ranger;0;Snare;"Trap. When Snare is triggered, all nearby foes become Crippled for 3..15 seconds. Snare ends after 90 seconds. While activating this skill, you are easily interrupted.";Trap;tr;Factions;"Wilderness Survival";wil;;;;5;;2;20
461;Ranger;1;"Spike Trap";"Elite Trap. When Spike Trap is triggered, every second (for 2 seconds), all nearby foes are struck for 10..40 piercing damage, become Crippled for 3..25 seconds, and are knocked down. Spike Trap ends after 90 seconds. While activating this skill, you are easily interrupted.";Trap;tr;Core;"Wilderness Survival";wil;;;;10;;2;20
455;Ranger;0;"Storm Chaser";"Stance. For 8..20 seconds, you move 25% faster, and you gain 1..5 Energy whenever you take elemental damage.";Stance;st;Core;"Wilderness Survival";wil;;;;10;;;20
1213;Ranger;0;Tranquility;"Nature Ritual. Create a level 1..10 Spirit. Enchantments cast by non-Spirit creatures within its range expire 20..50% faster.  This Spirit dies after 15..60 seconds.";"Nature Ritual";na;Factions;"Wilderness Survival";wil;;;;15;;5;60
1476;Ranger;0;Tripwire;"Trap. When Tripwire is triggered, all nearby foes are struck for 5..20 piercing damage. Any Crippled foes are knocked down. Tripwire ends after 90 seconds. While activating this Skill, you are easily interrupted.";Trap;tr;Nightfall;"Wilderness Survival";wil;;;;10;;2;30
446;Ranger;0;"Troll Unguent";"Skill. For 13 seconds, you gain +3..10 Health regeneration.";Skill;sk;Core;"Wilderness Survival";wil;;;;5;;3;10
463;Ranger;0;Winnowing;"Nature Ritual. Create a level 1..10 Spirit.  Non-Spirit creatures within range take 4 additional damage whenever they take physical damage.  This Spirit dies after 30..150 seconds.";"Nature Ritual";na;Core;"Wilderness Survival";wil;;;;5;;5;60
462;Ranger;0;Winter;"Nature Ritual. Create a level 1..10 Spirit. For creatures within its range, all elemental damage is cold damage instead. This Spirit dies after 30..150 seconds.";"Nature Ritual";na;Prophecies;"Wilderness Survival";wil;;;;5;;3;60
1200;Ranger;1;"Archer's Signet";"Elite Signet. For 0..24 seconds, conditions you apply while wielding a bow last 100% longer.";Signet;si;Factions;Expertise;exp;;;;;;1;12
399;Ranger;0;"Distracting Shot";"Bow Attack. If Distracting Shot hits, it interrupts target foe's action but deals only 1..16 damage. If the interrupted action was a skill, that skill is disabled for an additional 20 seconds.";"Bow Attack";bo;Core;Expertise;exp;;;;5;;0.5;10
425;Ranger;0;Dodge;"Stance. For 5..11 seconds, you move 33% faster and have a 27..75% chance to block incoming projectiles. Dodge ends if you attack.";Stance;st;Prophecies;Expertise;exp;;;;5;;;30
2628;Ranger;1;Echappatoire;"Pendant 1..8 seconde(s), vous vous déplacez 33% plus vite et avez 75% de chances de bloquer les attaques.";Stance;st;Core;Expertise;exp;;;;5;;;12
448;Ranger;1;Escape;"Elite Stance. For 1..8 seconds, you move 33% faster and have a 75% chance to block attacks.";Stance;st;Core;Expertise;exp;;;;5;;;12
2145;Ranger;0;"Expert Focus";"Preparation. For 24 seconds, your bow attacks cost 1..2 less Energy and deal 1..10 extra damage.";Preparation;pr;"Eye of the North";Expertise;exp;;;;10;;2;12
1724;Ranger;1;"Expert's Dexterity";"Elite Stance. For 1..20 seconds, you attack 33% faster and your Marksmanship attribute is increased by 2.";Stance;st;Nightfall;Expertise;exp;;;;5;;;20
1199;Ranger;1;"Glass Arrows";"Elite Preparation. For 10..35 seconds, your arrows strike for +5..20 damage if they hit and cause Bleeding for 10..20 seconds if they are Blocked.";Preparation;pr;Factions;Expertise;exp;;;;5;;2;12
1730;Ranger;1;"Infuriating Heat";"Elite Nature Ritual. Create a level 1..10 Spirit. Non-Spirit creatures within its range gain adrenaline twice as fast. This Spirit dies after 30..60 seconds.";"Nature Ritual";na;Nightfall;Expertise;exp;;;;5;;3;15
453;Ranger;0;"Lightning Reflexes";"Stance. For 5..11 seconds, you have a 75% chance to block melee and projectile attacks, and you attack 33% faster.";Stance;st;Core;Expertise;exp;;;;10;;;30
430;Ranger;1;"Marksman's Wager";"Elite Preparation. For 18 seconds, you gain 5..10 Energy whenever your arrows hit, but lose 10 Energy whenever your arrows fail to strike.";Preparation;pr;Prophecies;Expertise;exp;;;;5;;2;24
405;Ranger;1;"Oath Shot";"Elite Bow Attack. If Oath Shot hits, all of your skills except Oath Shot are recharged. If it misses, all of your skills are disabled for 10 seconds. (50% miss chance with Expertise 7 or less.)";"Bow Attack";bo;Prophecies;Expertise;exp;;;;10;;;25
407;Ranger;0;"Point Blank Shot";"Bow Attack. Shoot an arrow that has half the normal range, but strikes for +10..40 damage.";"Bow Attack";bo;Prophecies;Expertise;exp;;;;5;;;3
449;Ranger;1;"Practiced Stance";"Elite Stance. For 20..35 seconds, your Preparations recharge 50% faster and last 30..150% longer.";Stance;st;Prophecies;Expertise;exp;;;;5;;;15
424;Ranger;0;"Throw Dirt";"Skill. Target touched foe and foes adjacent to your target become Blinded for 3..15 seconds.";Skill;sk;Core;Expertise;exp;;;;5;;1;30
946;Ranger;1;"Trapper's Focus";"Elite Preparation. For 12..24 seconds, your trap skills are not easily interruptible and your Wilderness Survival attribute is increased by +0..2.";Preparation;pr;Factions;Expertise;exp;;;;5;;2;12
1475;Ranger;0;"Trapper's Speed";"Stance. For 5..30 seconds, your Traps recharge 25% faster and activate 25% faster. This Stance ends if you successfully hit with an attack.";Stance;st;Nightfall;Expertise;exp;;;;5;;;20
450;Ranger;0;"Whirling Defense";"Stance. For 8..20 seconds, you have 75% chance to block attacks. Whenever you block a projectile in this way, adjacent foes take 5..11 damage.";Stance;st;Core;Expertise;exp;;;;10;;;60
1196;Ranger;0;"Zojun's Haste";"Stance. For 5..11 seconds, you move 33% faster and have a 27..75% chance to block incoming projectiles. Zojun's Haste ends if you attack.";Stance;st;Factions;Expertise;exp;;;;5;;;30
1192;Ranger;0;"Zojun's Shot";"Bow Attack. Shoot an arrow that has half the normal range, but strikes for +10..40 damage.";"Bow Attack";bo;Factions;Expertise;exp;;;;5;;;3
1126;Monk;1;"Empathic Removal";"Elite Spell. You and target other ally lose 1 condition and 1 hex, and are healed for 50.";Spell;sp;Factions;;;;;;5;;1;7
2095;Monk;0;"Esprit altruiste";"Pendant 15..20 secondes, les sorts que vous lancez et qui ciblent un allié coûtent 3 points d'énergie en moins.";"Enchantment Spell";en;Factions;"Allegiance rank";kur;;;;5;;0.25;45
250;Monk;0;"Essence Bond";"Enchantment Spell. No Attribute. While you maintain this Enchantment, whenever target ally takes physical or elemental damage, you gain 1 Energy.";"Enchantment Spell";en;Prophecies;;;;;1;10;;2;
309;Monk;0;"Holy Veil";"Enchantment Spell. While you maintain this Enchantment, any Hex cast on target ally takes twice as long to cast. When Holy Veil ends, one Hex is removed from target ally.";"Enchantment Spell";en;Core;;;;;1;5;;1;12
304;Monk;0;"Light of Dwayna";"Spell. Resurrect all dead party members in the area. They are returned to life with 25% Health and zero Energy.";Spell;sp;Prophecies;;;;;;25;;4;20
298;Monk;1;Martyr;"Elite Spell. Transfer all Conditions and their remaining durations from your allies to you.";Spell;sp;Core;;;;;;5;;1;10
278;Monk;0;"Purge Conditions";"Spell. Remove all Conditions (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, and Deep Wound) from target ally.";Spell;sp;Core;;;;;;5;;0.25;20
295;Monk;0;"Purge Signet";"Signet. Remove all Hexes and Conditions from target ally. You lose 10 Energy for each Hex and each Condition removed.";Signet;si;Core;;;;;;;;2;20
301;Monk;0;"Remove Hex";"Spell. Remove a Hex from target ally.";Spell;sp;Core;;;;;;5;;1;8
305;Monk;0;Resurrect;"Spell. Resurrect target party member. Target party member is returned to life with 25% Health and zero Energy.";Spell;sp;Core;;;;;;10;;5;8
2105;Monk;0;"Seed of Life";"Enchantment Spell. For 2..5 seconds, whenever target other ally takes damage, all party members are healed for 2 Health for each rank in Divine Favor.";"Enchantment Spell";en;Nightfall;"Sunspear rank";sun;;;;5;;0.25;20
1952;Monk;0;"Selfless Spirit";"Enchantment Spell. For 15..20 seconds, spells you cast that target an ally cost 5 less energy. This enchantment ends if you cast a spell on yourself.";"Enchantment Spell";en;Factions;"Allegiance rank";lux;;;;5;;0.25;45
1690;Monk;1;"Signet of Removal";"Elite Signet. If target ally is under the effects of an Enchantment, that ally loses one Hex and one Condition.";Signet;si;Nightfall;;;;;;;;1;5
1124;Monk;0;"Star Shine";"Skill. Your entire party is healed to their maximum Health. All conditions and hexes are removed from your party.";Skill;sk;Factions;;;;;;;;1;
308;Monk;0;Succor;"Enchantment Spell. While you maintain this Enchantment, target other ally gains +1 Health and +1 Energy regeneration, but you lose 1 Energy each time that ally casts a Spell.";"Enchantment Spell";en;Prophecies;;;;;1;5;;1;10
315;Monk;0;Vengeance;"Enchantment Spell. Bring target dead party member back to life at full Health and full Energy. For 30 seconds, that party member deals 25% more damage. When this Enchantment ends, target party member dies. Deaths while under the effects of this Enchantment do not incur a death penalty.";"Enchantment Spell";en;Prophecies;;;;;;10;;4;30
2003;Monk;0;"Cure Hex";"Spell. Remove one Hex from target ally. If a Hex was removed, that ally is healed for 30..120 Health.";Spell;sp;"Eye of the North";"Healing Prayers";hea;;;;5;;1;12
283;Monk;0;"Dwayna's Kiss";"Spell. Heal target other ally for 15..60 Health and an additional 10..35 Health for each Enchantment or Hex on that ally.";Spell;sp;Prophecies;"Healing Prayers";hea;;;;5;;1;3
838;Monk;0;"Dwayna's Sorrow";"Enchantment Spell. For 30 seconds, target ally and all nearby allies are Enchanted with Dwayna's Sorrow. If an ally dies while under the effects of Dwayna's Sorrow, your party is healed for 5..50.";"Enchantment Spell";en;Factions;"Healing Prayers";hea;;;;5;;1;5
959;Monk;0;"Ethereal Light";"Spell. Target ally is healed for 25..100. This Spell is easily interrupted.";Spell;sp;Factions;"Healing Prayers";hea;;;;5;;1;5
1121;Monk;0;"Gift of Health";"Spell. All of your other Healing Prayers skills are disabled for 10..5 seconds. Target other ally is healed for 15..150 Health.";Spell;sp;Factions;"Healing Prayers";hea;;;;5;;0.75;5
1686;Monk;1;"Glimmer of Light";"Elite Spell. Heal target ally for 10..115 Health.";Spell;sp;Nightfall;"Healing Prayers";hea;;;;5;;0.25;1
280;Monk;0;"Heal Area";"Spell. Heal yourself and all adjacent creatures for 30..180 points.";Spell;sp;Prophecies;"Healing Prayers";hea;;;;10;;1;5
286;Monk;0;"Heal Other";"Spell. Heal target other ally for 35..180 Health.";Spell;sp;Prophecies;"Healing Prayers";hea;;;;10;;0.75;3
287;Monk;0;"Heal Party";"Spell. Heal entire party for 30..75 Health.";Spell;sp;Core;"Healing Prayers";hea;;;;15;;2;2
1394;Monk;1;"Healer's Covenant";"Elite Enchantment Spell. While you maintain this Enchantment, your healing Spells heal for 25% less Health, but cost -1..3 Energy.";"Enchantment Spell";en;Nightfall;"Healing Prayers";hea;;;1;5;;0.25;5
288;Monk;0;"Healing Breeze";"Enchantment Spell. For 15 seconds, target ally gains +4..9 Health regeneration.";"Enchantment Spell";en;Core;"Healing Prayers";hea;;;;10;;1;2
1118;Monk;1;"Healing Burst";"Elite Spell. Target ally is healed for 5..130 and all party members in the area are healed for 5..20.";Spell;sp;Factions;"Healing Prayers";hea;;;;5;;0.75;4
285;Monk;1;"Healing Hands";"Elite Enchantment Spell. For 10 seconds, whenever target ally takes damage, that ally is healed for 5..35 Health.";"Enchantment Spell";en;Prophecies;"Healing Prayers";hea;;;;5;;0.25;25
867;Monk;1;"Healing Light";"Elite Spell. Heal target ally for 40..100 Health. If your target has an Enchantment, you gain 1..3 Energy.";Spell;sp;Factions;"Healing Prayers";hea;;;;5;;1;4
2062;Monk;0;"Healing Ribbon";"Spell. Target other ally is healed for 20..110 Health. Up to 2 additional allies near target ally are healed for 10..100 Health.";Spell;sp;"Eye of the North";"Healing Prayers";hea;;;;10;;1;5
1262;Monk;0;"Healing Ring";"Spell. Heal adjacent creatures for 30..180 Health. The caster is not healed.";Spell;sp;Nightfall;"Healing Prayers";hea;;;;5;;1;10
274;Monk;0;"Healing Seed";"Enchantment Spell. For 10 seconds, whenever target other ally takes damage, that ally and all adjacent allies gain 3..30 Health.";"Enchantment Spell";en;Core;"Healing Prayers";hea;;;;10;;2;25
313;Monk;0;"Healing Touch";"Spell. Heal target touched ally for 16..60 Health. Health gain from Divine Favor is doubled for this Spell.";Spell;sp;Core;"Healing Prayers";hea;;;;5;;0.75;5
958;Monk;0;"Healing Whisper";"Spell. Target other ally is healed for 40..100. This spell has half the normal range.";Spell;sp;Factions;"Healing Prayers";hea;;;;5;;1;1
292;Monk;0;"Infuse Health";"Spell. Lose half your current Health. Target other ally is healed for 100..136% of the amount you lost.";Spell;sp;Core;"Healing Prayers";hea;;;;10;;0.25;
1120;Monk;0;"Jamei's Gaze";"Spell. Heal target other ally for 35..180 Health.";Spell;sp;Factions;"Healing Prayers";hea;;;;10;;0.75;3
1119;Monk;0;"Karei's Healing Circle";"Spell. Heal yourself and all adjacent creatures for 30..180 points.";Spell;sp;Factions;"Healing Prayers";hea;;;;10;;1;5
1397;Monk;1;"Light of Deliverance";"Elite Spell. All party members are healed for 5..70 Health.";Spell;sp;Nightfall;"Healing Prayers";hea;;;;5;;1;6
291;Monk;0;"Live Vicariously";"Enchantment Spell. While you maintain this Enchantment, whenever target ally hits a foe, you gain 2..17 Health.";"Enchantment Spell";en;Prophecies;"Healing Prayers";hea;;;1;5;;2;
290;Monk;0;Mending;"Enchantment Spell. While you maintain this Enchantment, target ally gains +1..4 Health regeneration.";"Enchantment Spell";en;Core;"Healing Prayers";hea;;;1;10;;2;
281;Monk;0;"Orison of Healing";"Spell. Heal target ally for 20..70 Health.";Spell;sp;Core;"Healing Prayers";hea;;;;5;;1;2
2061;Monk;0;"Patient Spirit";"Enchantment Spell. For 2 seconds, target ally is Enchanted with Patient Spirit. When this Enchantment ends, that ally is healed for 30..120 Health.";"Enchantment Spell";en;"Eye of the North";"Healing Prayers";hea;;;;5;;0.25;4
1263;Monk;0;"Renew Life";"Spell. Resurrect target touched dead party member with 50% Health and 5..20% Energy. That party member and all allies within earshot are healed for 55..130 Health.";Spell;sp;Nightfall;"Healing Prayers";hea;;;;15;;4;5
